station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,temperature,pressure,humidity
CWPRS campus,18.446944,73.785,17-05-2024 08:15,2024-05-17 08:15:00,2024,5,17,8,138,27.9,950.7,54.2
CWPRS campus,18.446944,73.785,17-05-2024 08:20,2024-05-17 08:20:00,2024,5,17,8,138,28.3,950.65,54.2
CWPRS campus,18.446944,73.785,17-05-2024 08:25,2024-05-17 08:25:00,2024,5,17,8,138,28.4,950.62,53.3
CWPRS campus,18.446944,73.785,17-05-2024 08:30,2024-05-17 08:30:00,2024,5,17,8,138,28.6,950.56,53.5
CWPRS campus,18.446944,73.785,17-05-2024 08:35,2024-05-17 08:35:00,2024,5,17,8,138,28.9,950.65,53.4
CWPRS campus,18.446944,73.785,17-05-2024 08:40,2024-05-17 08:40:00,2024,5,17,8,138,29.1,950.73,53.4
CWPRS campus,18.446944,73.785,17-05-2024 08:45,2024-05-17 08:45:00,2024,5,17,8,138,29.4,950.68,52.8
CWPRS campus,18.446944,73.785,17-05-2024 08:50,2024-05-17 08:50:00,2024,5,17,8,138,29.7,950.51,52.2
CWPRS campus,18.446944,73.785,17-05-2024 08:55,2024-05-17 08:55:00,2024,5,17,8,138,29.7,950.45,51.2
CWPRS campus,18.446944,73.785,17-05-2024 09:00,2024-05-17 09:00:00,2024,5,17,9,138,29.9,950.38,50.6
CWPRS campus,18.446944,73.785,17-05-2024 09:05,2024-05-17 09:05:00,2024,5,17,9,138,29.9,950.3,50.4
CWPRS campus,18.446944,73.785,17-05-2024 09:10,2024-05-17 09:10:00,2024,5,17,9,138,30.1,950.22,50.4
CWPRS campus,18.446944,73.785,17-05-2024 09:15,2024-05-17 09:15:00,2024,5,17,9,138,30.3,950.15,49.5
CWPRS campus,18.446944,73.785,17-05-2024 09:20,2024-05-17 09:20:00,2024,5,17,9,138,30.4,950.09,49.0
CWPRS campus,18.446944,73.785,17-05-2024 09:25,2024-05-17 09:25:00,2024,5,17,9,138,30.6,950.02,48.5
CWPRS campus,18.446944,73.785,17-05-2024 09:30,2024-05-17 09:30:00,2024,5,17,9,138,30.4,950.01,47.5
CWPRS campus,18.446944,73.785,17-05-2024 09:35,2024-05-17 09:35:00,2024,5,17,9,138,30.5,950.01,47.3
CWPRS campus,18.446944,73.785,17-05-2024 09:40,2024-05-17 09:40:00,2024,5,17,9,138,30.7,949.91,46.6
CWPRS campus,18.446944,73.785,17-05-2024 09:45,2024-05-17 09:45:00,2024,5,17,9,138,30.9,949.98,46.1
CWPRS campus,18.446944,73.785,17-05-2024 09:50,2024-05-17 09:50:00,2024,5,17,9,138,31.0,949.87,45.6
CWPRS campus,18.446944,73.785,17-05-2024 09:55,2024-05-17 09:55:00,2024,5,17,9,138,31.3,949.71,44.9
CWPRS campus,18.446944,73.785,17-05-2024 10:00,2024-05-17 10:00:00,2024,5,17,10,138,31.4,949.71,44.5
CWPRS campus,18.446944,73.785,17-05-2024 10:05,2024-05-17 10:05:00,2024,5,17,10,138,31.7,949.61,44.1
CWPRS campus,18.446944,73.785,17-05-2024 10:10,2024-05-17 10:10:00,2024,5,17,10,138,31.9,949.61,43.5
CWPRS campus,18.446944,73.785,17-05-2024 10:15,2024-05-17 10:15:00,2024,5,17,10,138,32.0,949.39,42.9
CWPRS campus,18.446944,73.785,17-05-2024 10:20,2024-05-17 10:20:00,2024,5,17,10,138,32.4,949.47,42.7
CWPRS campus,18.446944,73.785,17-05-2024 10:25,2024-05-17 10:25:00,2024,5,17,10,138,32.3,949.5,43.0
CWPRS campus,18.446944,73.785,17-05-2024 10:30,2024-05-17 10:30:00,2024,5,17,10,138,32.6,949.35,42.7
CWPRS campus,18.446944,73.785,17-05-2024 10:35,2024-05-17 10:35:00,2024,5,17,10,138,32.9,949.2,42.7
CWPRS campus,18.446944,73.785,17-05-2024 10:40,2024-05-17 10:40:00,2024,5,17,10,138,33.0,949.31,41.7
CWPRS campus,18.446944,73.785,17-05-2024 10:45,2024-05-17 10:45:00,2024,5,17,10,138,33.3,949.23,41.4
CWPRS campus,18.446944,73.785,17-05-2024 10:50,2024-05-17 10:50:00,2024,5,17,10,138,33.4,949.13,40.6
CWPRS campus,18.446944,73.785,17-05-2024 10:55,2024-05-17 10:55:00,2024,5,17,10,138,33.6,948.93,39.7
CWPRS campus,18.446944,73.785,17-05-2024 11:00,2024-05-17 11:00:00,2024,5,17,11,138,33.7,948.89,39.1
CWPRS campus,18.446944,73.785,17-05-2024 11:05,2024-05-17 11:05:00,2024,5,17,11,138,33.8,948.85,39.3
CWPRS campus,18.446944,73.785,17-05-2024 11:10,2024-05-17 11:10:00,2024,5,17,11,138,34.0,948.9,39.4
CWPRS campus,18.446944,73.785,17-05-2024 11:15,2024-05-17 11:15:00,2024,5,17,11,138,34.3,948.77,39.1
CWPRS campus,18.446944,73.785,17-05-2024 11:20,2024-05-17 11:20:00,2024,5,17,11,138,34.1,948.64,38.2
CWPRS campus,18.446944,73.785,17-05-2024 11:25,2024-05-17 11:25:00,2024,5,17,11,138,34.4,948.67,37.8
CWPRS campus,18.446944,73.785,17-05-2024 11:30,2024-05-17 11:30:00,2024,5,17,11,138,34.3,948.74,37.7
CWPRS campus,18.446944,73.785,17-05-2024 11:35,2024-05-17 11:35:00,2024,5,17,11,138,34.5,948.61,37.4
CWPRS campus,18.446944,73.785,17-05-2024 11:40,2024-05-17 11:40:00,2024,5,17,11,138,34.8,948.69,36.4
CWPRS campus,18.446944,73.785,17-05-2024 11:45,2024-05-17 11:45:00,2024,5,17,11,138,34.7,948.69,35.8
CWPRS campus,18.446944,73.785,17-05-2024 11:50,2024-05-17 11:50:00,2024,5,17,11,138,34.8,948.78,35.6
CWPRS campus,18.446944,73.785,17-05-2024 11:55,2024-05-17 11:55:00,2024,5,17,11,138,34.7,948.76,35.6
CWPRS campus,18.446944,73.785,17-05-2024 12:00,2024-05-17 12:00:00,2024,5,17,12,138,34.8,948.56,34.5
CWPRS campus,18.446944,73.785,17-05-2024 12:05,2024-05-17 12:05:00,2024,5,17,12,138,34.8,948.55,34.2
CWPRS campus,18.446944,73.785,17-05-2024 12:10,2024-05-17 12:10:00,2024,5,17,12,138,35.0,948.64,34.1
CWPRS campus,18.446944,73.785,17-05-2024 12:15,2024-05-17 12:15:00,2024,5,17,12,138,35.3,948.58,34.3
CWPRS campus,18.446944,73.785,17-05-2024 12:20,2024-05-17 12:20:00,2024,5,17,12,138,35.6,948.56,34.4
CWPRS campus,18.446944,73.785,17-05-2024 12:25,2024-05-17 12:25:00,2024,5,17,12,138,35.6,948.55,34.4
CWPRS campus,18.446944,73.785,17-05-2024 12:30,2024-05-17 12:30:00,2024,5,17,12,138,35.7,948.34,33.9
CWPRS campus,18.446944,73.785,17-05-2024 12:35,2024-05-17 12:35:00,2024,5,17,12,138,35.5,948.5,32.9
CWPRS campus,18.446944,73.785,17-05-2024 12:40,2024-05-17 12:40:00,2024,5,17,12,138,35.4,948.45,32.6
CWPRS campus,18.446944,73.785,17-05-2024 12:45,2024-05-17 12:45:00,2024,5,17,12,138,35.7,948.52,32.9
CWPRS campus,18.446944,73.785,17-05-2024 12:50,2024-05-17 12:50:00,2024,5,17,12,138,36.0,948.54,33.3
CWPRS campus,18.446944,73.785,17-05-2024 12:55,2024-05-17 12:55:00,2024,5,17,12,138,35.8,948.67,33.5
CWPRS campus,18.446944,73.785,17-05-2024 13:00,2024-05-17 13:00:00,2024,5,17,13,138,35.8,948.73,33.5
CWPRS campus,18.446944,73.785,17-05-2024 13:05,2024-05-17 13:05:00,2024,5,17,13,138,35.9,948.73,33.4
CWPRS campus,18.446944,73.785,17-05-2024 13:10,2024-05-17 13:10:00,2024,5,17,13,138,36.0,948.69,33.0
CWPRS campus,18.446944,73.785,17-05-2024 13:15,2024-05-17 13:15:00,2024,5,17,13,138,35.9,948.79,32.8
CWPRS campus,18.446944,73.785,17-05-2024 13:20,2024-05-17 13:20:00,2024,5,17,13,138,36.0,948.68,33.4
CWPRS campus,18.446944,73.785,17-05-2024 13:25,2024-05-17 13:25:00,2024,5,17,13,138,36.0,948.77,32.8
CWPRS campus,18.446944,73.785,17-05-2024 13:30,2024-05-17 13:30:00,2024,5,17,13,138,36.1,948.73,33.3
CWPRS campus,18.446944,73.785,17-05-2024 13:35,2024-05-17 13:35:00,2024,5,17,13,138,36.2,948.88,33.1
CWPRS campus,18.446944,73.785,17-05-2024 13:40,2024-05-17 13:40:00,2024,5,17,13,138,36.3,948.94,33.4
CWPRS campus,18.446944,73.785,17-05-2024 13:45,2024-05-17 13:45:00,2024,5,17,13,138,36.2,949.04,32.7
CWPRS campus,18.446944,73.785,17-05-2024 13:50,2024-05-17 13:50:00,2024,5,17,13,138,36.3,949.09,32.9
CWPRS campus,18.446944,73.785,17-05-2024 13:55,2024-05-17 13:55:00,2024,5,17,13,138,36.3,949.0,32.4
CWPRS campus,18.446944,73.785,17-05-2024 14:00,2024-05-17 14:00:00,2024,5,17,14,138,36.3,948.99,31.8
CWPRS campus,18.446944,73.785,17-05-2024 14:05,2024-05-17 14:05:00,2024,5,17,14,138,36.2,949.11,31.8
CWPRS campus,18.446944,73.785,17-05-2024 14:10,2024-05-17 14:10:00,2024,5,17,14,138,36.5,949.18,32.2
CWPRS campus,18.446944,73.785,17-05-2024 14:15,2024-05-17 14:15:00,2024,5,17,14,138,36.6,956.211411210089,31.8
CWPRS campus,18.446944,73.785,17-05-2024 14:20,2024-05-17 14:20:00,2024,5,17,14,138,36.6,956.3014112100889,31.2
CWPRS campus,18.446944,73.785,17-05-2024 14:25,2024-05-17 14:25:00,2024,5,17,14,138,36.7,956.2914112100889,31.1
CWPRS campus,18.446944,73.785,17-05-2024 14:30,2024-05-17 14:30:00,2024,5,17,14,138,36.6,949.42,31.1
CWPRS campus,18.446944,73.785,17-05-2024 14:35,2024-05-17 14:35:00,2024,5,17,14,138,36.8,949.5,31.4
CWPRS campus,18.446944,73.785,17-05-2024 14:40,2024-05-17 14:40:00,2024,5,17,14,138,36.9,949.38,31.8
CWPRS campus,18.446944,73.785,17-05-2024 14:45,2024-05-17 14:45:00,2024,5,17,14,138,36.8,949.6,31.8
CWPRS campus,18.446944,73.785,17-05-2024 14:50,2024-05-17 14:50:00,2024,5,17,14,138,36.9,949.71,32.6
CWPRS campus,18.446944,73.785,17-05-2024 14:55,2024-05-17 14:55:00,2024,5,17,14,138,36.6,949.88,32.7
CWPRS campus,18.446944,73.785,17-05-2024 15:00,2024-05-17 15:00:00,2024,5,17,15,138,36.4,949.83,32.5
CWPRS campus,18.446944,73.785,17-05-2024 15:05,2024-05-17 15:05:00,2024,5,17,15,138,36.2,950.01,31.9
CWPRS campus,18.446944,73.785,17-05-2024 15:10,2024-05-17 15:10:00,2024,5,17,15,138,36.3,950.26,31.9
CWPRS campus,18.446944,73.785,17-05-2024 15:15,2024-05-17 15:15:00,2024,5,17,15,138,36.5,950.23,31.8
CWPRS campus,18.446944,73.785,17-05-2024 15:20,2024-05-17 15:20:00,2024,5,17,15,138,36.8,950.36,32.3
CWPRS campus,18.446944,73.785,17-05-2024 15:25,2024-05-17 15:25:00,2024,5,17,15,138,36.9,950.44,32.6
CWPRS campus,18.446944,73.785,17-05-2024 15:30,2024-05-17 15:30:00,2024,5,17,15,138,36.9,950.39,32.2
CWPRS campus,18.446944,73.785,17-05-2024 15:35,2024-05-17 15:35:00,2024,5,17,15,138,36.6,950.51,32.4
CWPRS campus,18.446944,73.785,17-05-2024 15:40,2024-05-17 15:40:00,2024,5,17,15,138,36.4,950.65,32.8
CWPRS campus,18.446944,73.785,17-05-2024 15:45,2024-05-17 15:45:00,2024,5,17,15,138,36.3,950.68,33.6
CWPRS campus,18.446944,73.785,17-05-2024 15:50,2024-05-17 15:50:00,2024,5,17,15,138,36.1,950.85,34.0
CWPRS campus,18.446944,73.785,17-05-2024 15:55,2024-05-17 15:55:00,2024,5,17,15,138,36.1,950.79,34.4
CWPRS campus,18.446944,73.785,17-05-2024 16:00,2024-05-17 16:00:00,2024,5,17,16,138,35.9,950.75,34.6
CWPRS campus,18.446944,73.785,17-05-2024 16:05,2024-05-17 16:05:00,2024,5,17,16,138,35.6,950.85,34.8
CWPRS campus,18.446944,73.785,17-05-2024 16:10,2024-05-17 16:10:00,2024,5,17,16,138,35.7,950.93,35.5
CWPRS campus,18.446944,73.785,17-05-2024 16:15,2024-05-17 16:15:00,2024,5,17,16,138,35.5,950.96,35.0
CWPRS campus,18.446944,73.785,17-05-2024 16:20,2024-05-17 16:20:00,2024,5,17,16,138,35.5,951.11,35.0
CWPRS campus,18.446944,73.785,17-05-2024 16:25,2024-05-17 16:25:00,2024,5,17,16,138,35.7,951.23,34.9
CWPRS campus,18.446944,73.785,17-05-2024 16:30,2024-05-17 16:30:00,2024,5,17,16,138,35.5,951.38,35.2
CWPRS campus,18.446944,73.785,17-05-2024 16:35,2024-05-17 16:35:00,2024,5,17,16,138,35.1,951.45,35.9
CWPRS campus,18.446944,73.785,17-05-2024 16:40,2024-05-17 16:40:00,2024,5,17,16,138,35.0,951.57,35.9
CWPRS campus,18.446944,73.785,17-05-2024 16:45,2024-05-17 16:45:00,2024,5,17,16,138,35.1,951.6,35.1
CWPRS campus,18.446944,73.785,17-05-2024 16:50,2024-05-17 16:50:00,2024,5,17,16,138,35.4,951.84,35.2
CWPRS campus,18.446944,73.785,17-05-2024 16:55,2024-05-17 16:55:00,2024,5,17,16,138,35.1,951.84,35.8
CWPRS campus,18.446944,73.785,17-05-2024 17:00,2024-05-17 17:00:00,2024,5,17,17,138,35.1,952.07,36.3
CWPRS campus,18.446944,73.785,17-05-2024 17:05,2024-05-17 17:05:00,2024,5,17,17,138,35.0,952.13,36.8
CWPRS campus,18.446944,73.785,17-05-2024 17:10,2024-05-17 17:10:00,2024,5,17,17,138,34.9,952.08,36.9
CWPRS campus,18.446944,73.785,17-05-2024 17:15,2024-05-17 17:15:00,2024,5,17,17,138,35.2,952.25,36.7
CWPRS campus,18.446944,73.785,17-05-2024 17:20,2024-05-17 17:20:00,2024,5,17,17,138,34.9,952.31,37.2
CWPRS campus,18.446944,73.785,17-05-2024 17:25,2024-05-17 17:25:00,2024,5,17,17,138,34.8,952.43,37.2
CWPRS campus,18.446944,73.785,17-05-2024 17:30,2024-05-17 17:30:00,2024,5,17,17,138,34.8,952.58,38.4
CWPRS campus,18.446944,73.785,17-05-2024 17:35,2024-05-17 17:35:00,2024,5,17,17,138,34.9,952.64,38.9
CWPRS campus,18.446944,73.785,17-05-2024 17:40,2024-05-17 17:40:00,2024,5,17,17,138,34.8,952.64,39.0
CWPRS campus,18.446944,73.785,17-05-2024 17:45,2024-05-17 17:45:00,2024,5,17,17,138,34.7,952.75,39.1
CWPRS campus,18.446944,73.785,17-05-2024 17:50,2024-05-17 17:50:00,2024,5,17,17,138,34.5,952.79,39.4
CWPRS campus,18.446944,73.785,17-05-2024 17:55,2024-05-17 17:55:00,2024,5,17,17,138,34.4,952.88,39.6
CWPRS campus,18.446944,73.785,17-05-2024 18:00,2024-05-17 18:00:00,2024,5,17,18,138,34.3,952.73,40.4
CWPRS campus,18.446944,73.785,17-05-2024 18:05,2024-05-17 18:05:00,2024,5,17,18,138,34.2,952.8,40.8
CWPRS campus,18.446944,73.785,17-05-2024 18:10,2024-05-17 18:10:00,2024,5,17,18,138,34.0,952.78,40.9
CWPRS campus,18.446944,73.785,17-05-2024 18:15,2024-05-17 18:15:00,2024,5,17,18,138,34.0,952.94,42.0
CWPRS campus,18.446944,73.785,17-05-2024 18:20,2024-05-17 18:20:00,2024,5,17,18,138,33.8,953.01,42.4
CWPRS campus,18.446944,73.785,17-05-2024 18:25,2024-05-17 18:25:00,2024,5,17,18,138,33.9,953.05,43.0
CWPRS campus,18.446944,73.785,17-05-2024 18:30,2024-05-17 18:30:00,2024,5,17,18,138,33.7,953.11,43.1
CWPRS campus,18.446944,73.785,17-05-2024 18:35,2024-05-17 18:35:00,2024,5,17,18,138,33.3,953.04,43.6
CWPRS campus,18.446944,73.785,17-05-2024 18:40,2024-05-17 18:40:00,2024,5,17,18,138,33.4,953.18,44.1
CWPRS campus,18.446944,73.785,17-05-2024 18:45,2024-05-17 18:45:00,2024,5,17,18,138,33.1,953.34,43.7
CWPRS campus,18.446944,73.785,17-05-2024 18:50,2024-05-17 18:50:00,2024,5,17,18,138,32.9,953.37,44.9
CWPRS campus,18.446944,73.785,17-05-2024 18:55,2024-05-17 18:55:00,2024,5,17,18,138,32.7,953.49,45.8
CWPRS campus,18.446944,73.785,17-05-2024 19:00,2024-05-17 19:00:00,2024,5,17,19,138,32.7,953.43,46.0
CWPRS campus,18.446944,73.785,17-05-2024 19:05,2024-05-17 19:05:00,2024,5,17,19,138,32.3,953.35,45.9
CWPRS campus,18.446944,73.785,17-05-2024 19:10,2024-05-17 19:10:00,2024,5,17,19,138,32.6,953.34,46.4
CWPRS campus,18.446944,73.785,17-05-2024 19:15,2024-05-17 19:15:00,2024,5,17,19,138,32.6,953.36,46.8
CWPRS campus,18.446944,73.785,17-05-2024 19:20,2024-05-17 19:20:00,2024,5,17,19,138,32.5,953.31,47.4
CWPRS campus,18.446944,73.785,17-05-2024 19:25,2024-05-17 19:25:00,2024,5,17,19,138,32.3,953.34,47.9
CWPRS campus,18.446944,73.785,17-05-2024 19:30,2024-05-17 19:30:00,2024,5,17,19,138,32.2,953.34,48.5
CWPRS campus,18.446944,73.785,17-05-2024 19:35,2024-05-17 19:35:00,2024,5,17,19,138,32.1,953.23,49.4
CWPRS campus,18.446944,73.785,17-05-2024 19:40,2024-05-17 19:40:00,2024,5,17,19,138,32.1,953.25,50.0
CWPRS campus,18.446944,73.785,17-05-2024 19:45,2024-05-17 19:45:00,2024,5,17,19,138,32.0,953.29,50.0
CWPRS campus,18.446944,73.785,17-05-2024 19:50,2024-05-17 19:50:00,2024,5,17,19,138,31.8,953.27,50.9
CWPRS campus,18.446944,73.785,17-05-2024 19:55,2024-05-17 19:55:00,2024,5,17,19,138,31.6,953.32,51.9
CWPRS campus,18.446944,73.785,17-05-2024 20:00,2024-05-17 20:00:00,2024,5,17,20,138,31.4,953.18,53.5
CWPRS campus,18.446944,73.785,17-05-2024 20:05,2024-05-17 20:05:00,2024,5,17,20,138,31.3,953.18,53.3
CWPRS campus,18.446944,73.785,17-05-2024 20:10,2024-05-17 20:10:00,2024,5,17,20,138,31.3,953.04,53.8
CWPRS campus,18.446944,73.785,17-05-2024 20:15,2024-05-17 20:15:00,2024,5,17,20,138,31.2,952.91,53.2
CWPRS campus,18.446944,73.785,17-05-2024 20:20,2024-05-17 20:20:00,2024,5,17,20,138,30.6,952.83,53.8
CWPRS campus,18.446944,73.785,17-05-2024 20:25,2024-05-17 20:25:00,2024,5,17,20,138,30.5,952.71,54.0
CWPRS campus,18.446944,73.785,17-05-2024 20:30,2024-05-17 20:30:00,2024,5,17,20,138,30.4,952.63,55.1
CWPRS campus,18.446944,73.785,17-05-2024 20:35,2024-05-17 20:35:00,2024,5,17,20,138,30.2,952.58,55.2
CWPRS campus,18.446944,73.785,17-05-2024 20:40,2024-05-17 20:40:00,2024,5,17,20,138,30.0,952.6,54.9
CWPRS campus,18.446944,73.785,17-05-2024 20:45,2024-05-17 20:45:00,2024,5,17,20,138,30.0,952.53,55.1
CWPRS campus,18.446944,73.785,17-05-2024 20:50,2024-05-17 20:50:00,2024,5,17,20,138,30.0,952.36,54.7
CWPRS campus,18.446944,73.785,17-05-2024 20:55,2024-05-17 20:55:00,2024,5,17,20,138,29.7,952.41,55.4
CWPRS campus,18.446944,73.785,17-05-2024 21:00,2024-05-17 21:00:00,2024,5,17,21,138,29.6,952.3,55.1
CWPRS campus,18.446944,73.785,17-05-2024 21:05,2024-05-17 21:05:00,2024,5,17,21,138,29.3,952.25,55.6
CWPRS campus,18.446944,73.785,17-05-2024 21:10,2024-05-17 21:10:00,2024,5,17,21,138,29.0,951.7764389584373,55.2
CWPRS campus,18.446944,73.785,17-05-2024 21:15,2024-05-17 21:15:00,2024,5,17,21,138,28.7,951.2828779168748,55.6
CWPRS campus,18.446944,73.785,17-05-2024 21:20,2024-05-17 21:20:00,2024,5,17,21,138,28.7,950.8593168753121,56.8
CWPRS campus,18.446944,73.785,17-05-2024 21:25,2024-05-17 21:25:00,2024,5,17,21,138,28.7,950.3757558337495,57.4
CWPRS campus,18.446944,73.785,17-05-2024 21:30,2024-05-17 21:30:00,2024,5,17,21,138,28.6,949.7921947921868,57.5
CWPRS campus,18.446944,73.785,17-05-2024 21:35,2024-05-17 21:35:00,2024,5,17,21,138,28.6,949.4486337506241,58.0
CWPRS campus,18.446944,73.785,17-05-2024 21:40,2024-05-17 21:40:00,2024,5,17,21,138,28.5,948.9350727090615,58.5
CWPRS campus,18.446944,73.785,17-05-2024 21:45,2024-05-17 21:45:00,2024,5,17,21,138,28.3,948.4015116674989,59.1
CWPRS campus,18.446944,73.785,17-05-2024 21:50,2024-05-17 21:50:00,2024,5,17,21,138,28.2,947.9479506259363,59.0
CWPRS campus,18.446944,73.785,17-05-2024 21:55,2024-05-17 21:55:00,2024,5,17,21,138,28.2,947.4343895843737,59.7
CWPRS campus,18.446944,73.785,17-05-2024 22:00,2024-05-17 22:00:00,2024,5,17,22,138,28.1,946.9408285428109,59.1
CWPRS campus,18.446944,73.785,17-05-2024 22:05,2024-05-17 22:05:00,2024,5,17,22,138,28.1,946.6072675012483,59.4
CWPRS campus,18.446944,73.785,17-05-2024 22:10,2024-05-17 22:10:00,2024,5,17,22,138,28.1,946.0537064596857,59.7
CWPRS campus,18.446944,73.785,17-05-2024 22:15,2024-05-17 22:15:00,2024,5,17,22,138,28.0,945.4901454181231,60.5
CWPRS campus,18.446944,73.785,17-05-2024 22:20,2024-05-17 22:20:00,2024,5,17,22,138,28.0,944.9665843765604,61.0
CWPRS campus,18.446944,73.785,17-05-2024 22:25,2024-05-17 22:25:00,2024,5,17,22,138,27.8,944.5230233349978,60.9
CWPRS campus,18.446944,73.785,17-05-2024 22:30,2024-05-17 22:30:00,2024,5,17,22,138,27.5,943.8594622934352,61.0
CWPRS campus,18.446944,73.785,17-05-2024 22:35,2024-05-17 22:35:00,2024,5,17,22,138,27.3,943.1759012518725,61.6
CWPRS campus,18.446944,73.785,17-05-2024 22:40,2024-05-17 22:40:00,2024,5,17,22,138,27.1,942.6123402103099,62.1
CWPRS campus,18.446944,73.785,17-05-2024 22:45,2024-05-17 22:45:00,2024,5,17,22,138,26.8,941.9587791687472,62.3
CWPRS campus,18.446944,73.785,17-05-2024 22:50,2024-05-17 22:50:00,2024,5,17,22,138,26.7,951.15,62.6
CWPRS campus,18.446944,73.785,17-05-2024 22:55,2024-05-17 22:55:00,2024,5,17,22,138,26.4,951.14,63.4
CWPRS campus,18.446944,73.785,17-05-2024 23:00,2024-05-17 23:00:00,2024,5,17,23,138,26.2,951.03,63.6
CWPRS campus,18.446944,73.785,17-05-2024 23:05,2024-05-17 23:05:00,2024,5,17,23,138,25.8,950.87,64.0
CWPRS campus,18.446944,73.785,17-05-2024 23:10,2024-05-17 23:10:00,2024,5,17,23,138,25.8,950.84,65.4
CWPRS campus,18.446944,73.785,17-05-2024 23:15,2024-05-17 23:15:00,2024,5,17,23,138,25.7,950.88,65.2
CWPRS campus,18.446944,73.785,17-05-2024 23:20,2024-05-17 23:20:00,2024,5,17,23,138,25.5,950.71,64.9
CWPRS campus,18.446944,73.785,17-05-2024 23:25,2024-05-17 23:25:00,2024,5,17,23,138,25.5,950.74,65.6
CWPRS campus,18.446944,73.785,17-05-2024 23:30,2024-05-17 23:30:00,2024,5,17,23,138,25.5,950.78,65.8
CWPRS campus,18.446944,73.785,17-05-2024 23:35,2024-05-17 23:35:00,2024,5,17,23,138,25.2,950.82,66.0
CWPRS campus,18.446944,73.785,17-05-2024 23:40,2024-05-17 23:40:00,2024,5,17,23,138,25.0,950.89,66.1
CWPRS campus,18.446944,73.785,17-05-2024 23:45,2024-05-17 23:45:00,2024,5,17,23,138,24.8,951.03,66.4
CWPRS campus,18.446944,73.785,17-05-2024 23:50,2024-05-17 23:50:00,2024,5,17,23,138,24.6,950.97,67.5
CWPRS campus,18.446944,73.785,17-05-2024 23:55,2024-05-17 23:55:00,2024,5,17,23,138,24.6,950.94,68.2
Lavale AWS,18.5422,73.7389,11-05-2024 00:00,2024-05-11 00:00:00,2024,5,11,0,132,25.4,951.2,68.5
Lavale AWS,18.5422,73.7389,11-05-2024 00:05,2024-05-11 00:05:00,2024,5,11,0,132,25.1,951.25,68.5
Lavale AWS,18.5422,73.7389,11-05-2024 00:10,2024-05-11 00:10:00,2024,5,11,0,132,25.0,951.11,68.1
Lavale AWS,18.5422,73.7389,11-05-2024 00:15,2024-05-11 00:15:00,2024,5,11,0,132,24.9,951.24,69.0
Lavale AWS,18.5422,73.7389,11-05-2024 00:20,2024-05-11 00:20:00,2024,5,11,0,132,24.7,951.21,68.9
Lavale AWS,18.5422,73.7389,11-05-2024 00:25,2024-05-11 00:25:00,2024,5,11,0,132,24.9,951.1,69.8
Lavale AWS,18.5422,73.7389,11-05-2024 00:30,2024-05-11 00:30:00,2024,5,11,0,132,25.1,950.98,70.5
Lavale AWS,18.5422,73.7389,11-05-2024 00:35,2024-05-11 00:35:00,2024,5,11,0,132,24.9,950.87,70.4
Lavale AWS,18.5422,73.7389,11-05-2024 00:40,2024-05-11 00:40:00,2024,5,11,0,132,25.1,950.87,70.2
Lavale AWS,18.5422,73.7389,11-05-2024 00:45,2024-05-11 00:45:00,2024,5,11,0,132,25.0,950.87,70.3
Lavale AWS,18.5422,73.7389,11-05-2024 00:50,2024-05-11 00:50:00,2024,5,11,0,132,25.4,950.77,70.5
Lavale AWS,18.5422,73.7389,11-05-2024 00:55,2024-05-11 00:55:00,2024,5,11,0,132,25.3,950.74,70.8
Lavale AWS,18.5422,73.7389,11-05-2024 01:00,2024-05-11 01:00:00,2024,5,11,1,132,25.3,950.64,70.7
Lavale AWS,18.5422,73.7389,11-05-2024 01:05,2024-05-11 01:05:00,2024,5,11,1,132,25.4,950.7,71.2
Lavale AWS,18.5422,73.7389,11-05-2024 01:10,2024-05-11 01:10:00,2024,5,11,1,132,25.5,950.71,71.4
Lavale AWS,18.5422,73.7389,11-05-2024 01:15,2024-05-11 01:15:00,2024,5,11,1,132,25.5,950.7,71.4
Lavale AWS,18.5422,73.7389,11-05-2024 01:20,2024-05-11 01:20:00,2024,5,11,1,132,25.4,950.62,71.3
Lavale AWS,18.5422,73.7389,11-05-2024 01:25,2024-05-11 01:25:00,2024,5,11,1,132,25.4,950.62,71.3
Lavale AWS,18.5422,73.7389,11-05-2024 01:30,2024-05-11 01:30:00,2024,5,11,1,132,25.2,950.62,71.2
Lavale AWS,18.5422,73.7389,11-05-2024 01:35,2024-05-11 01:35:00,2024,5,11,1,132,25.2,950.68,71.3
Lavale AWS,18.5422,73.7389,11-05-2024 01:40,2024-05-11 01:40:00,2024,5,11,1,132,24.9,950.73,71.5
Lavale AWS,18.5422,73.7389,11-05-2024 01:45,2024-05-11 01:45:00,2024,5,11,1,132,24.6,950.83,71.7
Lavale AWS,18.5422,73.7389,11-05-2024 01:50,2024-05-11 01:50:00,2024,5,11,1,132,24.6,950.82,72.5
Lavale AWS,18.5422,73.7389,11-05-2024 01:55,2024-05-11 01:55:00,2024,5,11,1,132,24.7,950.72,72.5
Lavale AWS,18.5422,73.7389,11-05-2024 02:00,2024-05-11 02:00:00,2024,5,11,2,132,24.8,950.84,72.9
Lavale AWS,18.5422,73.7389,11-05-2024 02:05,2024-05-11 02:05:00,2024,5,11,2,132,24.8,950.81,73.0
Lavale AWS,18.5422,73.7389,11-05-2024 02:10,2024-05-11 02:10:00,2024,5,11,2,132,25.0,950.78,72.9
